idMao,jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,quemPediuEnvido,quemPediuFaltaEnvido,pontosEnvidoRobo,quemGanhouEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemGanhouFlor,quemTruco,quemRetruco,quemValeQuatro,quemNegouTruco,quemGanhouTruco,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo
21284,2,7,4,3,15,0,15,0,15,0,2,2,2,0,0,26,0,0,0,0,0,2,0,0,1,2,1,4,1
21285,1,16,16,1,46,46,46,46,46,46,1,1,1,0,0,4,0,0,0,0,0,1,0,0,2,1,1,2,3
21286,2,16,6,3,3,42,6,2,16,1,2,1,1,0,1,28,1,0,0,0,0,1,0,0,0,1,2,1,2
21287,1,24,8,6,6,1,8,3,15,46,1,1,2,0,0,23,2,0,0,0,0,1,2,0,0,1,3,3,4
21288,2,16,16,3,16,24,3,16,16,4,2,2,1,0,1,28,1,0,0,0,0,2,1,0,0,2,1,2,2
21289,1,12,3,1,1,2,15,15,15,15,2,2,2,2,0,6,2,0,0,0,0,2,0,0,1,2,2,4,1
21290,2,40,24,7,46,46,46,46,46,46,1,1,1,1,0,23,1,0,0,0,0,1,0,0,2,1,2,4,4
21291,1,8,1,1,1,3,8,3,1,2,2,1,2,2,0,24,2,0,0,0,0,0,0,0,0,2,2,3,2
21292,2,52,50,4,4,1,46,46,46,46,1,1,1,0,0,28,0,2,0,0,0,1,0,0,0,1,1,3,3
21293,1,7,1,1,7,16,1,7,1,3,2,2,2,2,0,24,2,0,0,0,0,0,0,0,0,2,3,3,4
21294,2,7,7,3,46,46,46,46,46,46,1,1,1,0,0,6,0,2,0,0,0,1,0,0,2,1,4,3,1
21295,1,8,8,2,2,0,15,0,15,0,1,2,2,0,2,5,2,0,0,0,0,2,0,0,1,2,2,3,4
21296,2,8,2,2,8,12,2,4,15,15,2,2,2,2,0,5,2,0,0,0,0,2,1,0,0,2,1,4,2
21298,2,24,7,2,24,52,2,6,7,2,2,2,1,1,0,5,1,0,0,0,0,1,0,0,0,2,3,4,2
21300,2,7,3,2,7,12,3,3,15,15,2,0,2,0,0,6,0,2,0,0,0,0,0,0,0,2,4,1,3
21301,1,12,7,2,2,0,15,0,15,0,1,2,2,1,0,26,1,0,0,0,0,2,0,0,1,2,2,1,2
21302,2,6,3,1,6,2,15,15,15,15,1,2,2,2,0,6,2,0,0,0,0,2,0,0,1,2,3,1,4
21303,1,16,6,2,2,0,15,0,15,0,1,2,2,0,0,5,2,0,0,0,0,2,0,0,1,2,4,3,1
21304,2,50,6,3,3,6,15,15,15,15,2,2,2,0,0,27,1,0,0,0,0,2,0,0,1,2,3,1,3
21305,1,42,40,3,46,46,46,46,46,46,1,1,1,0,1,7,1,0,0,0,0,1,2,1,2,1,1,2,4
21307,1,50,3,1,46,46,46,46,46,46,1,1,1,0,1,6,1,0,0,0,0,1,0,0,2,1,3,4,2
21308,2,12,7,2,7,6,2,6,12,1,1,2,1,0,0,26,1,0,0,0,0,1,0,0,0,1,2,3,2
21309,1,40,8,6,8,16,40,8,6,4,2,1,1,0,2,7,2,0,0,0,0,1,2,0,0,1,2,4,1
21310,2,24,3,1,1,7,24,7,3,6,2,1,2,1,0,6,1,0,0,0,0,2,1,0,0,2,2,3,1
21311,1,16,6,6,6,0,15,0,15,0,1,2,2,0,2,22,2,0,0,0,0,2,0,0,1,2,2,2,4
21313,2,8,7,2,7,3,15,15,15,15,1,2,2,0,0,5,0,0,0,0,0,2,0,0,1,2,3,4,2
21314,1,24,16,12,12,50,16,3,24,1,2,1,1,1,0,24,2,0,0,0,0,1,2,0,0,1,2,1,2
21315,2,8,7,6,15,0,15,0,15,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,1,2,2,4,3
21316,1,42,16,1,1,8,16,3,42,2,2,1,1,1,0,31,1,0,0,0,0,1,0,0,0,1,1,3,1
21317,2,24,7,1,46,46,46,46,46,46,1,1,1,0,0,4,0,0,0,0,0,1,0,0,2,1,4,1,3
21318,1,24,16,1,16,3,46,46,46,46,1,1,1,0,0,4,0,0,0,0,0,1,0,0,2,1,2,1,3
21319,2,40,7,2,7,24,2,6,40,3,2,2,1,2,0,25,2,0,0,0,0,2,1,0,0,2,2,3,3
21320,1,24,2,1,1,2,24,24,15,15,2,0,2,0,1,27,1,0,0,0,0,1,2,0,0,2,4,2,4
21321,2,16,16,6,6,24,46,46,46,46,2,1,1,2,0,22,2,0,0,0,0,1,0,0,2,1,2,3,3
21322,1,16,8,2,2,24,16,6,8,2,2,1,1,0,1,25,1,0,0,0,0,2,0,0,0,1,4,2,2
21323,2,24,16,2,16,8,2,6,24,4,1,2,1,0,1,28,1,0,0,0,0,1,0,0,0,1,2,3,2
21324,1,24,16,12,12,0,15,0,15,0,1,2,2,2,0,3,2,0,0,0,0,2,0,0,1,2,4,1,2
21325,2,24,4,2,4,24,2,3,24,1,2,2,1,0,0,7,0,0,0,0,0,1,0,0,0,2,2,3,4
21326,1,16,7,4,4,6,15,15,15,15,2,2,2,1,0,27,1,0,0,0,0,1,2,0,1,2,3,4,4
21327,2,8,7,6,8,24,7,16,15,15,2,2,2,0,0,0,0,2,0,0,0,2,1,0,0,2,3,2,1
21328,1,24,16,8,8,24,16,7,24,1,2,1,1,2,0,3,2,0,0,0,0,1,0,0,0,1,3,4,1
21330,2,50,2,1,1,2,15,15,15,15,2,2,2,1,0,25,1,0,0,0,0,2,0,0,1,2,3,2,3
21331,1,40,24,1,24,6,46,46,46,46,1,1,1,1,0,27,1,0,0,0,0,1,0,0,2,1,2,3,3
21332,2,24,12,2,24,42,2,8,12,6,2,2,1,0,0,26,1,0,0,0,0,2,0,0,0,2,1,4,4
21333,1,50,2,1,1,42,50,3,2,3,2,1,2,1,0,5,1,0,0,0,0,0,0,0,0,2,3,2,1
21334,2,40,24,1,46,46,46,46,46,46,1,1,1,0,0,31,0,0,0,0,0,2,1,0,2,1,2,1,2
21335,1,7,6,2,6,24,15,15,15,15,2,2,2,2,0,20,2,0,0,0,0,2,0,0,1,2,2,2,3
21336,2,6,3,1,6,12,3,6,15,15,2,2,2,1,0,24,1,0,0,0,0,0,0,0,0,2,2,3,2
21337,1,52,8,4,8,0,15,0,15,0,1,2,2,1,0,7,1,0,0,0,0,2,0,0,1,2,1,4,3
21338,2,52,12,8,8,2,46,46,46,46,1,1,1,2,0,1,2,0,0,0,0,1,0,0,2,1,1,2,4
21339,1,16,12,3,3,0,15,0,15,0,1,2,2,2,0,6,2,0,0,0,0,2,0,0,1,2,2,4,1
21341,1,24,16,4,4,1,46,46,46,46,1,1,1,0,0,7,1,0,0,0,0,1,0,0,2,1,1,4,3
21342,2,16,1,1,46,46,46,46,46,46,1,1,1,0,0,26,0,0,0,0,0,2,1,0,2,1,1,4,1
21343,1,42,16,8,46,46,46,46,46,46,1,1,1,0,0,27,0,0,0,0,0,1,0,0,2,1,1,4,1
21344,2,6,3,2,3,12,2,7,6,2,2,2,1,0,0,25,1,0,0,0,0,2,0,0,0,2,3,1,3
21345,1,24,7,3,3,2,46,46,46,46,1,1,1,2,0,6,2,0,0,0,0,1,0,0,2,1,3,4,1
21346,2,52,2,1,2,2,46,46,46,46,0,1,1,0,0,26,2,0,0,0,0,2,1,0,2,1,1,1,2
21347,1,16,8,3,46,46,46,46,46,46,1,1,1,1,0,26,1,0,0,0,0,1,0,0,2,1,4,3,3
21349,2,8,7,7,7,50,8,8,46,46,2,0,1,1,0,20,1,0,0,0,0,1,0,0,2,2,2,4,2
21350,1,12,7,1,1,8,15,15,15,15,2,2,2,2,0,4,2,0,0,0,0,2,0,0,1,2,2,1,3
21351,2,12,3,1,12,16,1,7,3,4,2,2,2,0,0,27,1,0,0,0,0,1,0,0,0,2,2,2,1
21352,1,40,24,1,1,6,24,50,15,15,2,2,2,1,0,31,1,0,0,0,0,1,0,0,0,2,2,3,2
21353,2,52,3,3,3,1,46,46,46,46,1,1,1,0,0,27,1,0,0,0,0,1,0,0,2,1,1,1,3
21355,2,24,24,2,46,46,46,46,46,46,1,1,1,0,0,5,0,0,0,0,0,1,0,0,2,1,3,4,1
21356,1,24,8,1,1,16,24,24,15,15,2,0,2,0,0,4,1,2,0,0,0,2,0,0,0,2,1,2,4
21357,2,16,7,2,16,50,2,16,7,3,2,2,1,2,0,5,2,0,0,0,0,2,1,0,0,2,2,1,4
21359,2,40,8,7,7,16,15,15,15,15,2,2,2,0,0,20,0,1,0,0,1,2,1,2,1,2,2,2,2
21360,1,24,6,3,3,16,6,16,24,2,2,2,1,0,0,23,1,0,0,0,0,2,0,0,0,2,2,2,1
21361,2,16,12,8,8,50,12,42,16,1,2,2,1,0,0,21,0,0,0,0,0,2,1,0,0,2,1,4,4
21362,1,8,6,3,3,42,6,12,8,2,2,2,1,0,0,26,0,0,0,0,0,0,0,0,0,2,3,2,3
21363,2,8,6,3,6,1,46,46,46,46,1,1,1,0,0,26,1,0,0,0,0,1,0,0,2,1,2,3,2
21364,1,52,24,3,3,42,24,6,52,1,2,1,1,0,0,29,1,0,0,0,0,1,0,0,0,1,1,3,3
21367,1,24,4,2,2,7,15,15,15,15,2,2,2,1,0,30,1,0,0,0,0,2,0,0,1,2,3,3,4
21368,2,8,2,1,1,3,15,15,15,15,2,2,2,0,0,29,0,1,0,0,1,2,0,0,1,2,2,2,2
21369,1,7,4,1,1,12,4,7,7,1,2,2,1,2,0,7,2,0,0,0,0,0,0,0,0,2,1,3,2
21370,2,8,2,1,15,0,15,0,15,0,2,2,2,0,0,5,0,0,0,0,0,2,0,0,1,2,1,4,3
21371,1,16,7,3,3,0,15,0,15,0,1,2,2,2,0,6,2,0,0,0,0,2,0,0,1,2,3,4,1
21372,2,6,2,1,2,24,6,4,1,3,2,1,2,1,0,24,1,0,0,0,0,2,0,0,0,2,2,3,2
21373,1,24,16,8,8,42,16,6,24,6,2,1,1,0,0,25,2,0,0,0,0,1,0,0,0,1,4,4,3
21374,2,40,24,2,24,16,2,6,40,1,1,2,1,1,0,7,1,0,0,0,0,1,0,0,0,1,2,1,3
21375,1,16,7,6,6,16,10,10,10,10,2,2,2,0,2,2,2,0,0,0,0,1,0,0,0,2,2,4,1
21376,2,24,16,16,16,7,46,46,46,46,1,1,1,0,0,25,1,0,0,0,0,1,0,0,0,1,2,1,2
21377,1,52,6,6,15,0,15,15,15,15,2,2,2,0,0,1,0,0,0,0,0,1,2,0,1,2,1,4,3
21378,2,24,4,1,46,46,46,46,46,46,1,1,1,2,0,31,1,0,0,0,0,1,0,0,2,1,2,4,4
21379,1,40,12,7,46,46,46,46,46,46,1,1,1,1,0,28,1,0,0,0,0,1,0,0,2,1,2,2,3
21380,2,40,8,6,15,0,15,0,15,0,2,2,2,0,0,27,0,0,0,0,0,2,0,0,1,2,2,2,4
21381,1,8,7,1,1,6,15,15,15,15,2,2,2,0,0,24,0,1,0,0,1,2,0,0,1,2,4,4,4
21382,2,7,2,1,7,8,15,15,15,15,2,2,2,0,1,29,1,0,0,0,0,2,0,0,1,2,2,1,1
21383,1,52,24,8,46,46,46,46,46,46,1,1,1,0,0,21,0,0,0,0,0,1,0,0,2,1,1,3,1
21386,2,16,1,1,1,12,16,3,1,3,2,1,2,0,0,4,0,0,0,0,0,1,0,0,0,2,2,3,1
21387,1,6,3,1,3,7,15,15,15,15,2,2,2,2,0,6,2,0,0,0,0,2,0,0,1,2,2,4,3
21388,2,24,8,7,46,46,46,46,46,46,1,1,1,0,0,3,0,0,0,0,0,1,0,0,2,1,1,3,4
21389,1,24,7,6,46,46,46,46,46,46,1,1,1,0,1,3,1,0,0,0,0,1,0,0,2,1,2,4,1
21390,2,16,16,8,16,50,8,16,16,3,2,2,1,2,0,2,2,0,0,0,0,1,2,1,0,2,4,2,1
21391,1,16,12,6,46,46,46,46,46,46,1,1,1,1,0,2,1,0,0,0,0,1,0,0,2,1,1,2,4
21392,2,7,6,1,15,0,15,0,15,0,2,2,2,0,0,4,0,0,0,0,0,2,0,0,1,2,1,4,2
21393,1,8,2,1,8,0,15,0,15,0,1,2,2,0,0,24,2,0,0,0,0,2,0,0,1,2,1,3,1
21394,2,16,12,6,12,1,46,46,46,46,1,1,1,0,0,21,0,2,0,0,0,1,0,0,2,1,3,2,2
21395,1,16,3,2,46,46,46,46,46,46,1,1,1,1,0,27,1,0,0,0,0,1,0,0,2,1,4,1,4
21396,2,24,12,2,24,16,46,46,46,46,1,1,1,0,0,26,1,0,0,0,0,1,0,0,2,1,3,2,2
21397,1,16,2,1,16,2,10,10,10,10,1,2,2,0,0,29,0,1,0,0,1,1,0,0,0,2,3,3,3
21398,2,50,40,8,8,3,40,16,15,46,1,1,2,0,0,7,2,0,0,0,0,2,1,0,0,1,3,2,4
21399,1,24,8,8,46,46,46,46,46,46,1,1,1,0,0,3,0,0,0,0,0,1,0,0,2,1,3,1,2
21400,2,24,12,3,12,52,3,12,24,4,2,2,1,0,0,6,0,0,0,0,0,1,0,0,0,2,1,2,3
21401,1,7,6,3,6,3,10,10,10,10,1,2,2,2,0,6,2,0,0,0,0,0,0,0,0,2,3,1,2
21402,1,12,6,3,3,3,10,10,10,10,0,2,2,0,0,27,1,0,0,0,0,1,0,0,0,2,2,1,2
21403,2,24,2,1,1,4,15,15,15,15,2,2,2,2,1,28,1,0,0,0,0,2,0,0,1,2,4,4,1
21404,1,40,16,8,16,24,40,8,8,3,2,1,1,1,0,29,2,0,0,0,0,1,2,0,0,1,2,2,1
21405,2,8,7,6,7,8,46,46,46,46,2,1,1,2,0,20,2,0,0,0,0,1,0,0,2,1,2,3,2
21406,1,50,7,4,7,24,50,8,4,3,2,1,1,1,0,27,2,0,0,0,0,1,0,0,0,1,3,4,4
21407,2,24,3,1,1,42,24,50,15,15,2,2,2,0,0,6,0,0,0,0,0,2,1,0,0,2,3,1,2
21408,1,52,4,2,4,3,10,10,10,10,1,2,2,0,0,7,0,0,0,0,0,1,2,0,0,2,1,4,3
21409,2,12,6,3,6,42,3,8,12,3,2,2,1,0,0,27,1,0,0,0,0,2,1,0,0,2,4,3,4
21410,1,42,24,6,46,46,46,46,46,46,1,1,1,0,1,27,1,0,0,0,0,1,0,0,2,1,1,4,1
21411,2,16,1,1,16,16,1,8,1,7,0,2,2,0,0,26,0,0,0,0,0,2,1,0,0,2,3,1,3
21413,2,40,8,4,8,52,4,7,40,3,2,2,1,2,0,7,2,0,0,0,0,1,2,2,0,2,2,1,3
21414,1,40,16,2,46,46,46,46,46,46,1,1,1,0,0,7,0,0,0,0,0,1,0,0,2,1,2,1,4
21415,2,40,24,16,16,2,46,46,46,46,1,1,1,0,0,7,0,0,0,0,0,1,2,1,2,1,2,1,4
21416,1,16,8,3,3,7,15,15,15,15,2,2,2,2,0,6,2,0,0,0,0,2,0,0,1,2,1,4,3
21417,2,12,6,2,12,1,46,46,46,46,1,1,1,1,0,21,1,0,0,0,0,1,2,1,2,1,4,4,1
21418,1,42,24,7,7,12,24,12,42,8,2,1,1,1,0,30,1,0,0,0,0,1,0,0,0,1,1,1,3
21419,2,40,2,2,2,7,15,15,15,15,2,2,2,1,0,32,1,0,0,0,0,2,1,2,1,2,2,2,1
21420,1,40,24,4,4,4,24,16,15,46,0,1,2,1,0,30,1,0,0,0,0,1,0,0,0,1,2,4,4
21421,2,52,12,8,8,1,12,6,15,46,1,1,2,0,0,1,0,0,0,0,0,2,1,0,0,1,1,4,2
21423,2,24,6,6,6,40,24,7,6,2,2,1,1,1,0,3,1,0,0,0,0,2,1,0,0,1,3,4,1
21424,1,24,6,6,46,46,46,46,46,46,1,1,1,0,1,3,1,0,0,0,0,1,0,0,2,1,2,3,1
21425,2,16,12,1,12,3,46,46,46,46,1,1,1,2,0,25,2,0,0,0,0,1,0,0,2,1,1,2,2
21426,1,24,8,2,2,3,46,46,46,46,2,1,1,0,2,5,2,0,0,0,0,0,0,0,0,1,4,1,3
21427,2,7,4,1,15,0,15,0,15,0,2,2,2,2,0,31,1,0,0,0,0,2,0,0,1,2,1,3,3
21428,1,7,6,1,7,16,6,3,1,3,2,1,2,0,1,24,1,0,0,0,0,1,0,0,0,2,1,3,3
21429,2,8,4,2,2,3,46,46,46,46,2,1,1,1,0,32,1,0,0,0,0,2,1,0,0,1,2,4,4
21430,1,16,8,7,7,6,46,46,46,46,1,1,1,0,0,2,2,0,0,0,0,1,0,0,2,1,1,2,3
21431,2,50,16,6,6,40,16,24,50,2,2,2,1,0,2,21,2,0,0,0,0,2,1,0,0,2,3,1,3
21432,1,52,7,6,46,46,46,46,46,46,1,1,1,0,0,20,0,1,0,0,1,1,0,0,2,1,1,1,1
21435,1,42,8,1,1,12,15,15,15,15,2,2,2,0,0,7,1,0,0,0,0,2,1,2,1,2,1,2,4
21436,2,16,7,2,46,46,46,46,46,46,1,1,1,0,0,27,1,0,0,0,0,1,0,0,2,1,2,4,2
21437,1,4,3,1,1,7,15,15,15,15,2,2,2,1,0,7,2,0,0,0,0,2,0,0,1,2,4,1,3
21438,2,24,24,3,3,8,24,7,24,2,2,1,1,0,0,6,2,0,0,0,0,2,0,0,0,1,3,2,1
21439,1,24,12,1,1,8,15,15,15,15,2,2,2,0,0,27,1,0,0,0,0,1,2,0,1,2,3,2,3
21440,2,16,8,7,7,42,8,6,16,2,2,1,1,0,2,20,2,0,0,0,0,2,1,0,0,1,1,3,3
21441,1,42,24,16,46,46,46,46,46,46,1,1,1,0,0,25,0,0,0,0,0,1,0,0,2,1,1,2,2
21442,2,12,2,1,12,12,1,6,2,6,0,2,2,2,0,25,2,0,0,0,0,2,1,0,0,2,4,3,4
21443,1,16,8,3,3,42,8,12,16,3,2,2,1,0,0,26,1,0,0,0,0,1,2,0,0,2,3,1,1
21444,2,8,2,1,8,24,2,12,15,15,2,2,2,0,1,29,1,0,0,0,0,2,0,0,0,2,1,2,2
21445,1,24,6,2,2,6,46,46,46,46,2,1,1,1,0,5,2,0,0,0,0,1,0,0,2,1,1,3,4
21446,2,12,7,2,15,0,15,0,15,0,2,2,2,2,0,25,1,0,0,0,0,2,0,0,1,2,4,2,2
21447,1,40,16,6,46,46,46,46,46,46,1,1,1,0,0,7,0,0,0,0,0,1,0,0,2,1,2,4,3
21448,2,6,1,1,15,0,15,0,15,0,2,2,2,2,0,4,2,0,0,0,0,2,0,0,1,2,3,4,1
21449,1,16,7,2,2,0,15,0,15,0,1,2,2,1,0,27,1,0,0,0,0,2,0,0,1,2,4,3,4
21450,2,52,7,2,2,7,46,46,46,46,2,1,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,3,2
21451,1,24,7,6,6,2,46,46,46,46,1,1,1,1,0,23,2,0,0,0,0,1,0,0,2,1,4,1,4
21452,2,24,4,3,3,40,4,6,24,2,2,2,1,0,0,7,2,0,0,0,0,2,0,0,0,2,2,3,1
21453,1,24,7,6,6,24,7,8,24,6,2,2,1,2,0,3,2,0,0,0,0,1,2,0,0,2,1,4,2
21454,2,12,4,1,1,16,15,15,15,15,2,2,2,2,0,25,2,0,0,0,0,2,0,0,1,2,4,3,4
21455,1,24,12,7,24,24,12,4,7,2,0,1,1,1,0,24,2,2,0,0,0,1,2,0,0,1,4,4,2
21456,2,7,6,1,7,8,6,3,1,3,2,1,2,1,0,24,1,0,0,0,0,0,0,0,0,2,3,1,1
21457,1,16,7,6,6,0,15,0,15,0,1,2,2,0,0,20,0,0,0,0,0,2,0,0,1,2,3,2,2
21458,2,50,8,7,7,16,8,8,50,6,2,0,1,2,0,1,2,0,0,0,0,1,0,0,0,2,3,2,1
21460,2,24,24,12,12,2,24,3,15,46,1,1,2,1,0,24,1,0,0,0,0,2,0,0,0,1,2,3,2
21461,1,24,8,7,7,24,8,16,24,2,2,2,1,0,2,3,2,0,0,0,0,2,0,0,0,2,3,2,4
21462,2,16,7,3,3,3,16,8,15,46,0,1,2,2,0,28,1,0,0,0,0,2,0,0,0,1,1,3,1
21463,1,50,24,6,6,16,24,16,50,7,2,1,1,0,0,3,0,0,0,0,0,1,2,0,0,1,3,1,2
21464,1,24,3,1,1,52,24,8,3,7,2,1,2,2,0,6,2,0,0,0,0,2,0,0,0,2,1,4,2
21465,2,7,6,6,6,1,46,46,46,46,1,1,1,0,0,20,0,0,0,0,0,1,0,0,2,1,1,1,2
21466,1,24,7,1,1,7,7,8,15,15,2,2,2,1,0,24,1,0,0,0,0,2,0,0,0,2,4,3,3
21467,2,16,2,2,15,0,15,0,15,0,2,2,2,0,0,5,0,0,0,0,0,2,0,0,1,2,4,3,1
21468,1,40,2,1,1,8,2,16,15,15,2,2,2,0,0,29,0,1,0,0,1,1,2,0,0,2,2,2,2
21469,2,24,8,8,24,6,46,46,46,46,1,1,1,0,0,3,0,0,0,0,0,1,0,0,2,1,4,3,1
21470,1,16,4,1,1,0,15,0,15,0,1,2,2,0,0,7,2,0,0,0,0,2,0,0,1,2,1,4,3
21471,2,7,2,1,7,7,46,46,46,46,0,1,1,2,0,5,2,0,0,0,0,1,0,0,2,1,3,4,2
21472,1,7,6,1,1,24,6,16,7,2,2,2,1,0,0,24,0,1,0,0,1,2,0,0,0,2,4,4,4
21473,2,42,12,8,8,52,12,7,42,1,2,1,1,0,0,7,0,0,0,0,0,2,1,0,0,1,1,2,3
21474,1,3,3,1,1,7,46,46,46,46,2,1,1,0,0,6,2,0,0,0,0,1,0,0,2,1,1,4,2
21475,2,52,6,6,6,8,52,2,6,1,2,1,1,0,0,21,0,0,0,0,0,0,0,0,0,1,1,1,3
21476,1,12,4,1,1,2,12,16,15,15,2,2,2,1,0,28,1,0,0,0,0,1,2,0,0,2,4,4,3
21477,2,50,6,6,6,1,46,46,46,46,1,1,1,2,0,1,2,0,0,0,0,1,0,0,0,1,3,1,4
21479,2,8,8,2,8,16,2,6,8,1,2,2,1,0,0,5,0,0,0,0,0,1,0,0,0,2,3,2,4
21480,1,24,4,1,1,1,15,15,15,15,0,2,2,0,0,31,1,0,0,0,0,1,2,0,1,2,2,3,3
21482,2,24,7,2,7,52,2,6,24,3,2,2,1,2,0,23,2,0,0,0,0,2,1,0,0,2,2,2,1
21483,1,52,8,6,8,16,52,12,6,8,2,1,2,2,0,21,2,0,0,0,0,1,0,0,0,2,1,2,1
21484,2,24,8,1,8,1,46,46,46,46,1,1,1,0,0,4,0,0,0,0,0,1,0,0,2,1,4,1,3
21485,1,12,4,1,1,6,15,15,15,15,2,2,2,0,0,7,2,0,0,0,0,2,0,0,1,2,2,3,1
21486,2,8,7,2,2,6,15,15,15,15,2,2,2,2,0,5,2,0,0,0,0,2,0,0,1,2,1,3,2
21487,1,40,16,1,46,46,46,46,46,46,1,1,1,0,0,26,0,1,0,0,1,1,0,0,2,1,2,2,2
21488,2,12,3,1,46,46,46,46,46,46,1,1,1,1,0,25,1,0,0,0,0,1,0,0,2,1,4,2,4
21489,1,24,7,7,7,40,24,8,7,2,2,1,1,0,0,23,0,2,0,0,0,1,0,0,0,1,3,3,1
21490,2,24,24,2,2,16,15,15,15,15,2,2,2,1,0,28,1,0,0,0,0,1,2,0,1,2,3,4,4
21491,1,24,8,7,8,50,24,16,7,2,2,1,1,0,0,23,2,0,0,0,0,1,2,0,0,1,3,3,1
21492,2,16,8,7,46,46,46,46,46,46,1,1,1,0,0,2,0,0,0,0,0,1,0,0,2,1,3,2,4
21494,2,24,6,1,46,46,46,46,46,46,1,1,1,2,0,4,2,0,0,0,0,2,1,0,2,1,4,2,1
21495,1,52,7,3,46,46,46,46,46,46,1,1,1,0,1,27,1,0,0,0,0,1,0,0,2,1,1,4,1
21496,2,12,1,1,1,2,12,16,15,15,2,2,2,1,0,4,1,0,0,0,0,0,0,0,0,2,2,3,4
21497,1,16,7,1,1,24,7,6,16,1,2,1,1,1,0,22,2,0,0,0,0,2,0,0,0,1,2,2,3
21498,1,7,6,4,4,24,6,2,7,1,2,1,1,2,0,7,2,0,0,0,0,1,0,0,0,1,1,4,3
21499,2,8,6,6,6,50,8,7,6,4,2,1,1,1,0,20,1,0,0,0,0,2,0,0,0,1,3,3,4
21500,1,12,7,2,12,50,7,8,15,15,2,2,2,2,0,26,2,0,0,0,0,2,0,0,0,2,2,3,2
21501,2,24,12,7,7,16,12,24,15,15,2,2,2,1,0,3,1,0,0,0,0,2,1,0,0,2,1,4,2
21502,1,16,12,2,16,24,15,15,15,15,2,2,2,0,0,26,0,0,0,0,0,2,0,0,1,2,1,4,4
21503,2,7,7,2,7,6,2,1,7,1,1,1,1,1,0,5,1,0,0,0,0,0,0,0,0,1,2,1,3
21505,2,24,8,3,8,6,46,46,46,46,1,1,1,2,0,26,1,0,0,0,0,2,1,0,0,1,4,1,1
21506,1,24,7,2,2,16,24,12,7,12,2,1,2,0,0,5,0,0,0,0,0,2,0,0,0,2,2,3,4
21507,2,24,8,2,24,42,2,16,8,8,2,2,0,0,0,5,0,0,0,0,0,2,1,0,0,2,2,3,4
21508,1,12,6,4,4,16,12,16,6,3,2,2,1,0,0,27,1,0,0,0,0,2,0,0,0,2,2,3,3
21509,2,24,6,3,6,42,3,24,24,4,2,2,1,0,0,26,1,0,0,0,0,1,2,2,0,2,2,1,1
21510,1,42,24,7,7,8,24,3,42,2,2,1,1,0,0,30,1,0,0,0,0,1,2,0,0,1,1,1,3
21511,1,7,4,2,7,8,15,15,15,15,2,2,2,0,0,7,0,0,0,0,0,2,0,0,1,2,2,4,1
21512,2,24,4,2,15,0,15,0,15,0,2,2,2,0,0,30,0,0,0,0,0,2,0,0,1,2,3,3,4
21513,1,40,8,1,40,1,10,10,10,10,1,2,2,0,0,7,2,0,0,0,0,2,0,0,0,2,2,1,3
21514,2,7,7,1,15,0,15,0,15,0,2,2,2,0,0,24,0,0,0,0,0,2,0,0,1,2,3,4,3
21515,1,40,12,1,1,6,12,16,15,15,2,2,2,0,0,31,1,0,0,0,0,1,2,0,0,2,2,4,2
21516,2,8,6,2,8,3,2,2,6,2,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,4,1,2
21517,1,8,6,3,3,0,15,0,15,0,1,2,2,0,0,26,0,0,0,0,0,2,0,0,1,2,4,2,2
21518,2,42,12,8,46,46,46,46,46,46,1,1,1,2,0,7,2,0,0,0,0,1,0,0,2,1,1,2,4
21520,2,7,6,3,3,3,15,15,15,15,0,2,2,2,0,26,2,1,0,0,1,2,0,0,1,2,2,2,2
21521,1,42,12,3,3,2,10,10,10,10,1,2,2,1,0,27,1,0,0,0,0,1,2,0,0,2,1,4,4
21522,2,6,3,2,2,3,46,46,46,46,2,1,1,1,0,25,1,0,0,0,0,0,0,0,0,1,1,4,1
21523,1,50,8,3,3,2,10,10,10,10,1,2,2,0,0,6,0,0,0,0,0,1,2,0,0,2,3,1,2
21524,2,16,16,6,6,2,46,46,46,46,1,1,1,1,0,22,1,0,0,0,0,1,0,0,2,1,1,3,1
21525,1,8,6,6,6,0,15,0,15,0,1,2,2,0,0,20,0,2,0,0,0,2,0,0,1,2,4,4,2
21526,2,7,3,1,15,0,15,0,15,0,2,2,2,0,0,24,0,0,0,0,0,2,0,0,1,2,1,4,1
21527,1,12,6,4,12,1,10,10,10,10,1,2,2,0,0,27,0,1,0,0,1,0,0,0,0,2,4,4,4
21528,1,16,7,3,46,46,46,46,46,46,1,1,1,0,0,6,0,0,0,0,0,1,2,1,2,1,4,2,3
21529,2,50,12,6,12,16,6,7,50,3,2,2,1,2,0,1,2,0,0,0,0,2,1,0,0,2,3,4,2
21530,1,24,6,1,1,12,24,7,6,2,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,2,1,4
